mapName,dateTime,date,time,weekday,price,tradeCount,timeUnit
아쿠아로드:깊은 바다 협곡2,2025-12-29T09:00:00,2025-12-29,09:00,월,16000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T10:00:00,2025-12-29,10:00,월,15000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T11:00:00,2025-12-29,11:00,월,22500000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T12:00:00,2025-12-29,12:00,월,22333333.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T13:00:00,2025-12-29,13:00,월,17833333.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T14:00:00,2025-12-29,14:00,월,5004115.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T15:00:00,2025-12-29,15:00,월,15200222.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T16:00:00,2025-12-29,16:00,월,13853535.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T17:00:00,2025-12-29,17:00,월,24000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T18:00:00,2025-12-29,18:00,월,10302222.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T19:00:00,2025-12-29,19:00,월,23750000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T20:00:00,2025-12-29,20:00,월,14250000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T21:00:00,2025-12-29,21:00,월,12166666.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T22:00:00,2025-12-29,22:00,월,13888888.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-29T23:00:00,2025-12-29,23:00,월,8250000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 00:00:00,2025-12-30,00:00,화,4090909.0,13.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 01:00:00,2025-12-30,01:00,화,4499999.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 02:00:00,2025-12-30,02:00,화,802222.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 03:00:00,2025-12-30,03:00,화,533333.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 04:00:00,2025-12-30,04:00,화,340000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 05:00:00,2025-12-30,05:00,화,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 06:00:00,2025-12-30,06:00,화,500000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 07:00:00,2025-12-30,07:00,화,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 08:00:00,2025-12-30,08:00,화,999999.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 09:00:00,2025-12-30,09:00,화,70000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 10:00:00,2025-12-30,10:00,화,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 11:00:00,2025-12-30,11:00,화,45000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 12:00:00,2025-12-30,12:00,화,20499999.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 13:00:00,2025-12-30,13:00,화,62500000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 14:00:00,2025-12-30,14:00,화,34370370.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 15:00:00,2025-12-30,15:00,화,30666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 16:00:00,2025-12-30,16:00,화,34000259.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 17:00:00,2025-12-30,17:00,화,13340740.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 18:00:00,2025-12-30,18:00,화,2250000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 19:00:00,2025-12-30,19:00,화,58750000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 20:00:00,2025-12-30,20:00,화,15280555.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 21:00:00,2025-12-30,21:00,화,26833333.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 22:00:00,2025-12-30,22:00,화,20000000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30 23:00:00,2025-12-30,23:00,화,8378085.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T00:00:00,2025-12-30,00:00,화,4090909.0,13.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T01:00:00,2025-12-30,01:00,화,4499999.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T02:00:00,2025-12-30,02:00,화,802222.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T03:00:00,2025-12-30,03:00,화,533333.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T04:00:00,2025-12-30,04:00,화,340000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T05:00:00,2025-12-30,05:00,화,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T06:00:00,2025-12-30,06:00,화,500000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T07:00:00,2025-12-30,07:00,화,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T08:00:00,2025-12-30,08:00,화,999999.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T09:00:00,2025-12-30,09:00,화,70000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T10:00:00,2025-12-30,10:00,화,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T11:00:00,2025-12-30,11:00,화,45000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T12:00:00,2025-12-30,12:00,화,20499999.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T13:00:00,2025-12-30,13:00,화,62500000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T14:00:00,2025-12-30,14:00,화,34370370.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T15:00:00,2025-12-30,15:00,화,30666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T16:00:00,2025-12-30,16:00,화,34000259.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T17:00:00,2025-12-30,17:00,화,13340740.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T18:00:00,2025-12-30,18:00,화,2250000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T19:00:00,2025-12-30,19:00,화,58750000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T20:00:00,2025-12-30,20:00,화,15280555.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T21:00:00,2025-12-30,21:00,화,26833333.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T22:00:00,2025-12-30,22:00,화,20000000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-30T23:00:00,2025-12-30,23:00,화,8378085.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 00:00:00,2025-12-31,00:00,수,15402244.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 01:00:00,2025-12-31,01:00,수,9333370.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 02:00:00,2025-12-31,02:00,수,12500000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 03:00:00,2025-12-31,03:00,수,14666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 04:00:00,2025-12-31,04:00,수,2825135.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 05:00:00,2025-12-31,05:00,수,6337036.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 06:00:00,2025-12-31,06:00,수,8074074.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 07:00:00,2025-12-31,07:00,수,14000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 08:00:00,2025-12-31,08:00,수,5556111.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 09:00:00,2025-12-31,09:00,수,20000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 10:00:00,2025-12-31,10:00,수,7500555.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 11:00:00,2025-12-31,11:00,수,24400000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 12:00:00,2025-12-31,12:00,수,30111111.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 13:00:00,2025-12-31,13:00,수,25000000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 14:00:00,2025-12-31,14:00,수,23333333.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 15:00:00,2025-12-31,15:00,수,2000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 16:00:00,2025-12-31,16:00,수,25000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 17:00:00,2025-12-31,17:00,수,111111.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 18:00:00,2025-12-31,18:00,수,32000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 19:00:00,2025-12-31,19:00,수,31500000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 20:00:00,2025-12-31,20:00,수,27000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 21:00:00,2025-12-31,21:00,수,13252777.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 22:00:00,2025-12-31,22:00,수,27333333.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31 23:00:00,2025-12-31,23:00,수,17469135.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T00:00:00,2025-12-31,00:00,수,15402244.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T01:00:00,2025-12-31,01:00,수,9333370.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T02:00:00,2025-12-31,02:00,수,12500000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T03:00:00,2025-12-31,03:00,수,14666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T04:00:00,2025-12-31,04:00,수,2825135.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T05:00:00,2025-12-31,05:00,수,6337036.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T06:00:00,2025-12-31,06:00,수,8074074.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T07:00:00,2025-12-31,07:00,수,14000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T08:00:00,2025-12-31,08:00,수,5556111.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T09:00:00,2025-12-31,09:00,수,20000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T10:00:00,2025-12-31,10:00,수,7500555.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T11:00:00,2025-12-31,11:00,수,24400000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T12:00:00,2025-12-31,12:00,수,30111111.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T13:00:00,2025-12-31,13:00,수,25000000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T14:00:00,2025-12-31,14:00,수,23333333.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T15:00:00,2025-12-31,15:00,수,2000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T16:00:00,2025-12-31,16:00,수,25000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T17:00:00,2025-12-31,17:00,수,111111.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T18:00:00,2025-12-31,18:00,수,32000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T19:00:00,2025-12-31,19:00,수,31500000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T20:00:00,2025-12-31,20:00,수,27000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T21:00:00,2025-12-31,21:00,수,13252777.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T22:00:00,2025-12-31,22:00,수,27333333.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2025-12-31T23:00:00,2025-12-31,23:00,수,17469135.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 00:00:00,2026-01-01,00:00,목,12599999.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 01:00:00,2026-01-01,01:00,목,23668537.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 02:00:00,2026-01-01,02:00,목,10022423.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 03:00:00,2026-01-01,03:00,목,14322222.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 04:00:00,2026-01-01,04:00,목,7777742.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 05:00:00,2026-01-01,05:00,목,17700000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 06:00:00,2026-01-01,06:00,목,6527777.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 07:00:00,2026-01-01,07:00,목,18666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 08:00:00,2026-01-01,08:00,목,40833518.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 09:00:00,2026-01-01,09:00,목,30750000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 10:00:00,2026-01-01,10:00,목,32250000.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 11:00:00,2026-01-01,11:00,목,80000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 12:00:00,2026-01-01,12:00,목,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 13:00:00,2026-01-01,13:00,목,60500013.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 14:00:00,2026-01-01,14:00,목,65000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01 15:00:00,2026-01-01,15:00,목,41333333.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T00:00:00,2026-01-01,00:00,목,12599999.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T01:00:00,2026-01-01,01:00,목,23668537.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T02:00:00,2026-01-01,02:00,목,10022423.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T03:00:00,2026-01-01,03:00,목,14322222.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T04:00:00,2026-01-01,04:00,목,7777742.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T05:00:00,2026-01-01,05:00,목,17700000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T06:00:00,2026-01-01,06:00,목,6527777.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T07:00:00,2026-01-01,07:00,목,18666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T08:00:00,2026-01-01,08:00,목,40833518.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T09:00:00,2026-01-01,09:00,목,30750000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T10:00:00,2026-01-01,10:00,목,32250000.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T11:00:00,2026-01-01,11:00,목,80000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T12:00:00,2026-01-01,12:00,목,0.0,0.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T13:00:00,2026-01-01,13:00,목,60500013.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T14:00:00,2026-01-01,14:00,목,65000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T15:00:00,2026-01-01,15:00,목,41333333.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T16:00:00,2026-01-01,16:00,목,67000000.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T17:00:00,2026-01-01,17:00,목,25199999.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T18:00:00,2026-01-01,18:00,목,14333703.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T19:00:00,2026-01-01,19:00,목,28707070.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T20:00:00,2026-01-01,20:00,목,13400000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T21:00:00,2026-01-01,21:00,목,14139506.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T22:00:00,2026-01-01,22:00,목,13000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-01T23:00:00,2026-01-01,23:00,목,11666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T00:00:00,2026-01-02,00:00,금,11400000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T01:00:00,2026-01-02,01:00,금,14345679.0,11.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T02:00:00,2026-01-02,02:00,금,44666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T03:00:00,2026-01-02,03:00,금,26750000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T04:00:00,2026-01-02,04:00,금,11874999.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T05:00:00,2026-01-02,05:00,금,1116666.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T06:00:00,2026-01-02,06:00,금,8500000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T07:00:00,2026-01-02,07:00,금,30000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T08:00:00,2026-01-02,08:00,금,23714285.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T09:00:00,2026-01-02,09:00,금,23750000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T10:00:00,2026-01-02,10:00,금,36666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T11:00:00,2026-01-02,11:00,금,43936507.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T12:00:00,2026-01-02,12:00,금,46666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T13:00:00,2026-01-02,13:00,금,44000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T14:00:00,2026-01-02,14:00,금,45000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T15:00:00,2026-01-02,15:00,금,37500000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T16:00:00,2026-01-02,16:00,금,1010000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T17:00:00,2026-01-02,17:00,금,27249999.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T18:00:00,2026-01-02,18:00,금,46666666.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T19:00:00,2026-01-02,19:00,금,31875277.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T20:00:00,2026-01-02,20:00,금,40000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T21:00:00,2026-01-02,21:00,금,45249999.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T22:00:00,2026-01-02,22:00,금,17647619.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-02T23:00:00,2026-01-02,23:00,금,51000277.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T00:00:00,2026-01-03,00:00,토,30636373.0,11.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T01:00:00,2026-01-03,01:00,토,14753086.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T02:00:00,2026-01-03,02:00,토,36999999.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T03:00:00,2026-01-03,03:00,토,10030555.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T04:00:00,2026-01-03,04:00,토,33166666.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T05:00:00,2026-01-03,05:00,토,30000158.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T06:00:00,2026-01-03,06:00,토,40000000.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T07:00:00,2026-01-03,07:00,토,11110.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T08:00:00,2026-01-03,08:00,토,16280819.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T09:00:00,2026-01-03,09:00,토,26277805.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T10:00:00,2026-01-03,10:00,토,28016175.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T11:00:00,2026-01-03,11:00,토,9444.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T12:00:00,2026-01-03,12:00,토,49200000.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T13:00:00,2026-01-03,13:00,토,44499999.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T14:00:00,2026-01-03,14:00,토,44166666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T15:00:00,2026-01-03,15:00,토,47666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T16:00:00,2026-01-03,16:00,토,19300223.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T17:00:00,2026-01-03,17:00,토,48999999.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T18:00:00,2026-01-03,18:00,토,35000000.0,1.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T19:00:00,2026-01-03,19:00,토,13666666.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T20:00:00,2026-01-03,20:00,토,24000167.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T21:00:00,2026-01-03,21:00,토,36000000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T22:00:00,2026-01-03,22:00,토,61485596.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-03T23:00:00,2026-01-03,23:00,토,20833353.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T00:00:00,2026-01-04,00:00,일,26666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T01:00:00,2026-01-04,01:00,일,24223333.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T02:00:00,2026-01-04,02:00,일,15667406.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T03:00:00,2026-01-04,03:00,일,27499999.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T04:00:00,2026-01-04,04:00,일,21112345.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T05:00:00,2026-01-04,05:00,일,341255144.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T06:00:00,2026-01-04,06:00,일,80655656.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T07:00:00,2026-01-04,07:00,일,23246266.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T08:00:00,2026-01-04,08:00,일,10890416.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T09:00:00,2026-01-04,09:00,일,20999999.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T10:00:00,2026-01-04,10:00,일,13627777.0,4.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T11:00:00,2026-01-04,11:00,일,23666666.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T12:00:00,2026-01-04,12:00,일,26333333.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T13:00:00,2026-01-04,13:00,일,31200000.0,7.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T14:00:00,2026-01-04,14:00,일,27500000.0,2.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T15:00:00,2026-01-04,15:00,일,31500000.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T16:00:00,2026-01-04,16:00,일,24599999.0,5.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T17:00:00,2026-01-04,17:00,일,23333333.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T18:00:00,2026-01-04,18:00,일,21666666.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T19:00:00,2026-01-04,19:00,일,19520370.0,6.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T20:00:00,2026-01-04,20:00,일,16555679.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T21:00:00,2026-01-04,21:00,일,15166666.0,10.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T22:00:00,2026-01-04,22:00,일,19999999.0,3.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-04T23:00:00,2026-01-04,23:00,일,10414285.0,8.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-05T00:00:00,2026-01-05,00:00,월,8055555.0,9.0,HOURLY
아쿠아로드:깊은 바다 협곡2,2026-01-05T01:00:00,2026-01-05,01:00,월,5214285.0,7.0,HOURLY
