mapName,dateTime,date,time,weekday,price,tradeCount,timeUnit
미나르숲:망가진 용의 둥지,2025-12-28 19:00:00,2025-12-28,19:00,일,21801111.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 20:00:00,2025-12-28,20:00,일,21001111.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 21:00:00,2025-12-28,21:00,일,14456913.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 22:00:00,2025-12-28,22:00,일,19624999.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 23:00:00,2025-12-28,23:00,일,13470031.0,20.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T00:00:00,2025-12-28,00:00,일,15650544.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T01:00:00,2025-12-28,01:00,일,37428571.0,12.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T02:00:00,2025-12-28,02:00,일,21000246.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T03:00:00,2025-12-28,03:00,일,20539331.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T04:00:00,2025-12-28,04:00,일,26822333.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T05:00:00,2025-12-28,05:00,일,34666666.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T06:00:00,2025-12-28,06:00,일,32844444.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T07:00:00,2025-12-28,07:00,일,36335000.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T08:00:00,2025-12-28,08:00,일,26224444.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T09:00:00,2025-12-28,09:00,일,20002976.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T10:00:00,2025-12-28,10:00,일,47444444.0,12.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T11:00:00,2025-12-28,11:00,일,41571428.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T12:00:00,2025-12-28,12:00,일,41333333.0,3.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T13:00:00,2025-12-28,13:00,일,37692307.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T14:00:00,2025-12-28,14:00,일,41142857.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T15:00:00,2025-12-28,15:00,일,42500000.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T16:00:00,2025-12-28,16:00,일,44846153.0,14.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T17:00:00,2025-12-28,17:00,일,39461538.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T18:00:00,2025-12-28,18:00,일,34000000.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T19:00:00,2025-12-28,19:00,일,21801111.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T20:00:00,2025-12-28,20:00,일,21001111.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T21:00:00,2025-12-28,21:00,일,14456913.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T22:00:00,2025-12-28,22:00,일,19624999.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28T23:00:00,2025-12-28,23:00,일,13470031.0,20.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 00:00:00,2025-12-29,00:00,월,17750000.0,19.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 01:00:00,2025-12-29,01:00,월,10193362.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 02:00:00,2025-12-29,02:00,월,6100112.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 03:00:00,2025-12-29,03:00,월,10249999.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 04:00:00,2025-12-29,04:00,월,7376416.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 05:00:00,2025-12-29,05:00,월,13999999.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 06:00:00,2025-12-29,06:00,월,9858746.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 07:00:00,2025-12-29,07:00,월,14277777.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 08:00:00,2025-12-29,08:00,월,11611566.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 09:00:00,2025-12-29,09:00,월,18420912.0,17.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 10:00:00,2025-12-29,10:00,월,23333333.0,19.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 11:00:00,2025-12-29,11:00,월,8575273.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 12:00:00,2025-12-29,12:00,월,23123456.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 13:00:00,2025-12-29,13:00,월,11961812.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 14:00:00,2025-12-29,14:00,월,18600000.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 15:00:00,2025-12-29,15:00,월,22599999.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 16:00:00,2025-12-29,16:00,월,21000000.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 17:00:00,2025-12-29,17:00,월,18466666.0,16.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 18:00:00,2025-12-29,18:00,월,18687499.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 19:00:00,2025-12-29,19:00,월,15750000.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 20:00:00,2025-12-29,20:00,월,15999999.0,15.0,HOURLY
